# FCI-FPGA FoM wizard dataset, derived from Zenodo record 8037239
# See data/zenodo_to_gui_csv.py for exactly how energy_long/fci/psd were derived
# (fci is 1 - Zenodo's own FCI column; psd is computed here, not published)
energy_long,fci,psd
17140.3,0.13322,0.60802
13394.3,0.111869,0.587089
16038.7,0.124756,0.552935
11361.7,0.131233,0.611911
30357.7,0.0903869,0.590373
18694.7,0.101034,0.602489
21147.7,0.10729,0.587882
15994,0.109364,0.559835
13397.7,0.129031,0.609833
72760.3,0.104273,0.568684
24764.7,0.109625,0.565698
7584.33,0.175612,0.612798
34578.7,0.0981044,0.574208
20897.3,0.120792,0.607095
25428.3,0.110266,0.594245
32278,0.0958668,0.587614
17117.3,0.133366,0.581438
8099.67,0.188398,0.627721
14440.7,0.0977911,0.605951
17612.7,0.11893,0.585052
6610,0.211356,0.58472
25738,0.11426,0.584933
9896.67,0.163118,0.610441
15097,0.115247,0.580579
17253,0.122316,0.587492
12995.7,0.108107,0.605227
16691.7,0.115698,0.594988
18122.3,0.12483,0.595876
7084.33,0.152755,0.582083
7583,0.129185,0.578927
12670.7,0.138464,0.608045
6506.33,0.144655,0.564629
8933,0.131066,0.579425
13341.7,0.0983284,0.593429
14628.3,0.0991825,0.585622
26101.7,0.108167,0.576643
18803.3,0.089812,0.605141
22378,0.107991,0.600009
11596,0.132857,0.59762
8194.33,0.150988,0.617215
7397,0.139187,0.59443
8336.33,0.128967,0.624095
10259.7,0.112277,0.602684
10339,0.116392,0.610794
10909.3,0.127869,0.554724
31646.7,0.0900328,0.611449
63616.3,0.0996546,0.580396
19473.3,0.099784,0.591099
21699,0.114898,0.604314
10240,0.120193,0.589355
28089,0.0961745,0.595892
47703.3,0.100913,0.585675
25247.3,0.0999819,0.587217
24652,0.104291,0.584253
20176,0.106868,0.569786
10777.3,0.130668,0.613943
7528.33,0.17686,0.6058
7775.33,0.136813,0.625911
23934,0.0973659,0.584232
10168.7,0.104504,0.619386
12948,0.119132,0.620482
91752,0.0989226,0.58632
24334.3,0.10782,0.597784
23380,0.113247,0.576518
9151,0.139207,0.579827
17674.7,0.104696,0.604839
25606,0.0925894,0.590682
34598.3,0.0982892,0.594903
24818.7,0.107991,0.565838
12216.3,0.106831,0.581326
29002,0.0982918,0.591407
19909,0.108515,0.582601
6022.67,0.155131,0.656409
27918.3,0.108956,0.609373
17918.7,0.116171,0.597384
7881.67,0.129109,0.609812
21468.3,0.113547,0.60236
48375.3,0.0873045,0.594573
9417.67,0.128919,0.583726
9291,0.135181,0.606393
12629,0.127582,0.615092
13619.7,0.124045,0.570376
6699.33,0.132344,0.554035
14470.3,0.131486,0.580613
40486,0.0769397,0.57983
13698.7,0.099234,0.615997
22175.3,0.106083,0.607372
9413.67,0.146094,0.600864
7144.33,0.146175,0.613587
7072.33,0.130496,0.599755
39375.7,0.107069,0.576227
21373,0.103852,0.601085
24266.3,0.10974,0.589692
8164.67,0.132067,0.601535
166921,0.0946879,0.583069
12314,0.140479,0.585106
20846,0.12214,0.584669
51342.7,0.0860479,0.58305
38351.3,0.113995,0.572175
9057,0.1286,0.61113
12877,0.129559,0.609536
14092.7,0.0976925,0.589692
13844,0.0944226,0.586102
66250,0.0893266,0.577072
30391.3,0.106163,0.581964
11501.3,0.108512,0.590077
9030.67,0.114094,0.604643
8202,0.123529,0.56791
14461.7,0.11924,0.605832
69665.3,0.0966356,0.587361
10470.3,0.114841,0.566999
8839.33,0.133626,0.590505
6923,0.148427,0.642496
39933,0.0952718,0.573085
32554.3,0.103433,0.589558
9903,0.136871,0.626073
11188.7,0.111224,0.582315
8537,0.140097,0.592246
17328,0.11108,0.596318
7303,0.192228,0.605778
11273.7,0.147842,0.591763
13640.3,0.128612,0.598715
7601.33,0.202838,0.636818
9227.67,0.180034,0.61135
32035.3,0.0993539,0.573076
40271,0.104783,0.586328
11605.7,0.121714,0.579487
10966.7,0.134349,0.554802
14244,0.0964272,0.574698
6477.67,0.164677,0.570782
94157.3,0.0954761,0.599249
22063.7,0.0971212,0.562161
5706.67,0.13832,0.582009
17469.3,0.111953,0.587811
20832.3,0.111713,0.561083
15382,0.1203,0.590625
13825.3,0.117721,0.59215
13839.3,0.115307,0.589166
12266.7,0.144211,0.59481
5591,0.177452,0.623502
11001.3,0.139427,0.611714
10580.7,0.118238,0.570317
6601,0.151931,0.578094
45411.3,0.104163,0.584054
42423,0.109045,0.587417
8424,0.129862,0.576567
11290.3,0.1286,0.570547
28874,0.117599,0.597285
13753.7,0.106181,0.599937
11106,0.116607,0.60886
23614.7,0.0864115,0.576139
5816,0.164008,0.575997
11098,0.132234,0.614886
6614.33,0.151771,0.639319
6195.33,0.173633,0.590552
10453.3,0.159321,0.62905
8798.67,0.171655,0.607857
9124,0.126602,0.591955
12183.3,0.141024,0.598741
41407.7,0.0985228,0.603761
6150.33,0.173239,0.583004
24491.3,0.100048,0.600158
29156,0.0936779,0.58307
30061.3,0.114442,0.591846
6139,0.195075,0.578922
19362.3,0.0964925,0.581834
17784.7,0.118136,0.597668
9617.67,0.138427,0.64281
18183,0.116755,0.593521
44562.3,0.107598,0.584881
4683.67,0.173145,0.538111
12680,0.111515,0.556861
9452.67,0.120462,0.57691
17791,0.0757426,0.599292
16399,0.102812,0.59839
7427,0.14216,0.648714
46618.7,0.102741,0.580461
8435.33,0.187218,0.619497
19587,0.0939986,0.595038
11493.7,0.0968328,0.63316
18085,0.107472,0.587116
10046.7,0.123595,0.574453
34123.3,0.0991785,0.588209
13198.7,0.12573,0.574477
7153,0.148709,0.594995
6666,0.142063,0.623462
11616.7,0.142253,0.606571
134822,0.0987047,0.579152
7874,0.148487,0.579629
78718.7,0.0931863,0.584669
6847,0.141794,0.594129
35727.7,0.100298,0.577937
36432,0.0967144,0.582153
52127.3,0.0970672,0.58719
11638.7,0.135524,0.621062
22184.3,0.102191,0.582378
8028.67,0.124595,0.602009
8972.33,0.121795,0.594457
5729.33,0.152412,0.62532
28106.3,0.115311,0.597398
13346.7,0.106131,0.617408
7199.67,0.154154,0.596463
15782,0.112124,0.593207
27909,0.103498,0.580924
21672.7,0.105663,0.568981
9072.67,0.120069,0.585091
37360,0.107316,0.582147
9002.33,0.118785,0.598141
7960.33,0.120466,0.565889
36748,0.100463,0.563459
8432.33,0.132295,0.626003
16158.7,0.0962415,0.600256
7132.33,0.16356,0.56134
9305.67,0.118863,0.624172
6473.33,0.184679,0.582183
10590,0.11543,0.583381
8315.67,0.144787,0.580871
19247.7,0.127628,0.606688
6870,0.199523,0.624017
11431,0.154335,0.632141
24938,0.118219,0.597041
27634,0.108836,0.584099
21772,0.126841,0.563017
8445,0.187763,0.572173
17524.3,0.120174,0.569361
19256.3,0.0990849,0.597345
20959,0.115612,0.589532
8304.67,0.162131,0.576583
16515.7,0.117165,0.604598
24360.7,0.121596,0.595112
5092.33,0.172621,0.629901
37307.3,0.115333,0.586739
13579.3,0.131636,0.585277
15092.7,0.131213,0.608728
31296.3,0.102525,0.579578
6816.33,0.223538,0.579735
11646.7,0.108584,0.585604
15034,0.125895,0.598909
24827.3,0.112687,0.566459
74226.3,0.0997493,0.584397
31323.7,0.102131,0.579349
19557.7,0.12102,0.600958
13568,0.0945948,0.569575
18030,0.130742,0.606489
5961,0.15039,0.614662
6899.67,0.153926,0.570366
18487,0.129967,0.591118
12556.7,0.112809,0.551367
38271,0.097765,0.590029
9895.33,0.12591,0.607626
10327.3,0.111337,0.588406
13534,0.136428,0.581129
12340,0.101558,0.58201
12995.3,0.093657,0.590725
22000.3,0.0947425,0.584203
9244,0.152151,0.585244
62337,0.106792,0.576094
11711.3,0.0902712,0.59145
6113.33,0.155134,0.588986
14030.3,0.114375,0.623055
7562,0.129443,0.588601
7209.67,0.152913,0.582181
11586.7,0.127758,0.603395
15244,0.107561,0.598662
37851,0.0916211,0.579694
33680,0.105754,0.60677
10769,0.129671,0.609713
16797.3,0.101963,0.572571
11309,0.14093,0.607304
42477,0.104006,0.599477
12083.3,0.140157,0.585159
15980,0.125412,0.582916
13691,0.15377,0.575122
13716.7,0.137619,0.608627
58865,0.102604,0.58539
41862,0.115176,0.571139
9649.67,0.175571,0.622336
11909,0.14623,0.571249
6617.67,0.209868,0.581222
10103,0.153136,0.653568
46966.7,0.095226,0.585976
58383.3,0.0999876,0.583123
17680.3,0.11457,0.588714
6107.67,0.215616,0.603886
7680,0.176301,0.567578
36684.7,0.10715,0.584858
9742,0.123781,0.606754
81344.3,0.0927367,0.575979
31901.7,0.0929021,0.588224
12148,0.114854,0.552601
28654,0.113533,0.610735
7651.67,0.155982,0.603834
16912.7,0.11064,0.583369
27929,0.0966448,0.58928
31624.7,0.107021,0.579179
7239.67,0.132883,0.568995
22070,0.0873191,0.582057
9394,0.138131,0.591122
24920,0.113812,0.582825
19217,0.113582,0.569912
40800.3,0.109897,0.585771
5541,0.161087,0.639957
31555,0.0989703,0.583616
18707.3,0.131854,0.586811
17800,0.10822,0.585281
8072.33,0.138039,0.566585
7738,0.15485,0.584518
17737,0.097134,0.604837
59342,0.102926,0.59816
31372.3,0.0996273,0.555638
10183.7,0.12474,0.59962
28036,0.0886019,0.598017
4941.33,0.161056,0.58864
72167.7,0.0977233,0.586583
20235,0.110618,0.585718
12640.3,0.132167,0.585797
61212.3,0.0994012,0.591297
14896.3,0.10578,0.624494
104159,0.0945766,0.578361
10778.3,0.107611,0.611659
20868,0.096503,0.595793
23307.3,0.108756,0.592203
7284.67,0.152379,0.590601
7985.33,0.126056,0.628486
40561.3,0.0994305,0.59445
32385,0.101209,0.594071
28657.3,0.0988077,0.572791
28817,0.106805,0.582052
7288.67,0.125155,0.571892
8010.33,0.124207,0.574341
5914.33,0.161595,0.571437
17617.7,0.0926172,0.578472
5863,0.180252,0.619478
20190.3,0.127278,0.566542
7545.67,0.127433,0.6424
10721.3,0.101555,0.621067
62778.3,0.0971433,0.586853
5776,0.16302,0.640235
10217.7,0.110007,0.581672
11830.3,0.121791,0.616353
7208,0.129008,0.646365
50233,0.0931341,0.583143
7357.33,0.142024,0.620152
9126,0.123767,0.57254
32829.3,0.0989814,0.593788
15143,0.117158,0.590042
53063,0.0971183,0.587867
31768,0.0968947,0.585998
10346,0.102549,0.58815
36859.7,0.092656,0.593368
22795,0.0927956,0.593814
7127.33,0.168094,0.602423
13505,0.110366,0.588004
9372.33,0.124197,0.633105
28096.7,0.103693,0.560861
11717.3,0.0931045,0.599937
19127.3,0.100136,0.592119
7875.67,0.173167,0.575105
9251,0.102728,0.613663
23968,0.100419,0.581317
24904,0.113059,0.590026
9978,0.143342,0.611345
38150,0.105088,0.580682
9805.67,0.141161,0.566135
21979.7,0.122972,0.613036
9073.33,0.11496,0.583321
30005.7,0.112562,0.561805
26351.3,0.105361,0.589483
14754.3,0.115957,0.593634
20249.3,0.0930052,0.588102
7501.67,0.143676,0.594046
36975.7,0.105935,0.56292
5874.33,0.156676,0.585371
16317.7,0.116544,0.592691
72615.3,0.0954656,0.579653
8160.33,0.141941,0.58143
10869,0.12955,0.58331
8679,0.124451,0.592925
20006.3,0.108756,0.614239
56351.7,0.104282,0.584407
23957.7,0.0882012,0.569894
36481.7,0.0963022,0.604806
8228,0.130097,0.579606
11512,0.12277,0.602762
57077,0.104579,0.591044
32267.7,0.0991233,0.57523
16159.7,0.103261,0.57955
13117,0.127697,0.614317
52014.3,0.0994034,0.583852
5413.67,0.153423,0.656918
34942,0.108305,0.588633
21332.7,0.0977381,0.602706
25917,0.0980524,0.575105
57660,0.102551,0.597988
7593.67,0.150074,0.592775
51477,0.0939695,0.605455
12548.7,0.10416,0.583276
9255,0.135976,0.594706
15532,0.117419,0.613314
7965.33,0.151623,0.605959
17559.7,0.100961,0.584939
7917.33,0.13825,0.56871
20136.7,0.102495,0.597534
6727.33,0.122323,0.589783
6890.33,0.158914,0.544192
13629.7,0.113585,0.583971
19824,0.101391,0.609968
11469.7,0.106817,0.579209
8987.33,0.116616,0.612603
32515.7,0.108938,0.594954
8542.33,0.110991,0.602255
11613.7,0.125756,0.578916
6684.33,0.14734,0.574577
18443,0.0961608,0.59448
16094,0.102324,0.586057
6641,0.163558,0.582292
45147,0.100529,0.583405
26144,0.101816,0.588051
71602,0.106269,0.578783
15600,0.111115,0.59891
7923.67,0.148776,0.616423
11422.3,0.113134,0.591531
24752.3,0.0997446,0.588699
48836.7,0.0923876,0.586759
23833.7,0.11219,0.584565
11366.7,0.106714,0.576716
6610.67,0.152534,0.592729
7799.33,0.142405,0.625908
7223,0.129617,0.607365
10062.3,0.149741,0.575678
7080.33,0.140359,0.612212
14570.3,0.093162,0.598934
18518,0.107975,0.598067
13831.7,0.112674,0.587083
64331.7,0.102138,0.57574
5182,0.169333,0.574296
14320.3,0.109369,0.577407
9176,0.139883,0.572036
21642.7,0.117326,0.58705
10947,0.14528,0.600987
14910.7,0.116413,0.607172
77451.7,0.108878,0.578998
12321.7,0.137216,0.637603
20258.3,0.102006,0.60951
19776.7,0.106319,0.592736
34719.3,0.100669,0.582807
16962.3,0.105236,0.652367
6375.33,0.149378,0.603995
17533.7,0.108513,0.587974
8085.67,0.14102,0.582677
41974,0.103247,0.596012
10801,0.132649,0.586798
22589.7,0.103929,0.58121
20581.3,0.0889921,0.558791
14261.3,0.121174,0.584985
22828,0.121074,0.595716
44261,0.0953531,0.603692
24165.3,0.0907147,0.572997
26296.3,0.100326,0.594709
20329,0.0987284,0.573762
10460,0.134723,0.565488
38792.3,0.102639,0.594929
7452.33,0.137083,0.593863
7445,0.134402,0.577837
7298.67,0.158876,0.60591
73098.7,0.114611,0.599208
59696,0.0901849,0.595249
20584,0.0996628,0.586718
6691.67,0.155842,0.580623
8425.67,0.105774,0.610318
33458,0.0906631,0.576454
9608.33,0.119884,0.610373
7700.67,0.120149,0.620899
11627.3,0.117302,0.579382
19334.7,0.118058,0.583425
9503.67,0.145517,0.585914
30546,0.0921395,0.578766
13243.7,0.117252,0.586721
10591,0.146685,0.563686
8199.67,0.1243,0.605065
6911.67,0.171626,0.59484
14613,0.09271,0.579689
15322.7,0.107852,0.597176
9305.67,0.104782,0.592578
20738,0.119424,0.598949
20312.7,0.118036,0.583692
10394,0.138109,0.573889
20640,0.103007,0.575969
10459.3,0.114386,0.594844
11791.7,0.111953,0.593753
5470.33,0.203229,0.591128
12400,0.125417,0.588226
8417.33,0.118457,0.600744
59311.7,0.104522,0.586905
18642.3,0.112367,0.592987
13922.7,0.0943332,0.598257
8349.33,0.141325,0.605158
13043.7,0.130366,0.613963
12836,0.127804,0.583437
13947.7,0.114028,0.569151
13875.7,0.114675,0.614409
91855,0.0862392,0.582973
21654.3,0.101706,0.595893
17070.3,0.10928,0.608346
21402.3,0.10728,0.578333
22026.3,0.0855288,0.564673
17292.7,0.126629,0.601199
19823.3,0.111465,0.581419
13398.3,0.112778,0.587809
17519,0.114034,0.597979
8450,0.137433,0.623314
58272,0.10473,0.565778
117899,0.0989132,0.592974
8866.33,0.136865,0.601
7939.33,0.137329,0.608195
17964.7,0.137429,0.600419
12275.3,0.110434,0.615109
27133,0.101995,0.582722
8771.67,0.132282,0.61577
6499.67,0.141093,0.607775
6962.67,0.162527,0.629117
6133.33,0.162651,0.598641
52574.3,0.0966763,0.600667
17293,0.102411,0.584687
7392.33,0.107872,0.54322
16289.7,0.118065,0.563629
11463.7,0.131298,0.604548
7589,0.142325,0.628146
33078,0.0944186,0.589153
8754.33,0.116114,0.633134
19468,0.0825959,0.612338
14306.7,0.128794,0.605266
8920.67,0.115574,0.654473
6278.67,0.145623,0.586961
16935,0.129222,0.621494
17768.7,0.108177,0.577046
7735.33,0.101807,0.541239
13781,0.0987703,0.616791
15800.7,0.126932,0.590186
40750,0.114575,0.579387
9152.33,0.113873,0.589868
7506.33,0.189229,0.581198
20482.7,0.107094,0.58534
28641.7,0.106572,0.58856
6103.33,0.175838,0.60355
5468.67,0.198023,0.597099
8438.67,0.13369,0.610562
19266.7,0.106516,0.610969
8461,0.131274,0.601111
15408,0.123526,0.596703
9786.67,0.122218,0.586649
15650.7,0.116541,0.566131
10099,0.131483,0.562036
8184.67,0.144141,0.573797
21487,0.104625,0.600689
6617.33,0.126892,0.580697
22601,0.11632,0.587363
9864,0.136288,0.599655
9617.33,0.130638,0.654513
6695.67,0.134545,0.597451
8707.67,0.133884,0.621215
10757,0.110426,0.576183
46276,0.1098,0.570209
11417,0.119219,0.581414
9790.33,0.119338,0.580641
14486.3,0.134025,0.57797
14282,0.102625,0.593544
6136.67,0.218739,0.618142
28787,0.104202,0.59836
5754.33,0.22366,0.575508
16083,0.134733,0.591681
9629.33,0.168441,0.624619
7383,0.155713,0.584451
8062,0.171658,0.569958
7824.67,0.127807,0.549076
6872.33,0.128681,0.603531
13581.3,0.157276,0.622668
24050.3,0.104826,0.595363
77635.3,0.100347,0.584137
7247,0.124215,0.603836
9758.33,0.119773,0.600171
21926.7,0.101786,0.566358
17011,0.11823,0.609253
22367,0.105281,0.574597
10436,0.121717,0.581353
21004.3,0.103063,0.592386
20897,0.105615,0.5641
17759.7,0.121892,0.577282
25130,0.107588,0.606248
19205.3,0.0757995,0.591016
6931,0.155132,0.58866
15639.7,0.104068,0.564292
13320.7,0.110232,0.596542
10210,0.126887,0.612439
4790.67,0.195905,0.595394
19227.7,0.110742,0.618969
28476,0.110868,0.593096
29914.7,0.108277,0.588084
7096,0.112439,0.561584
51562,0.0995063,0.575618
20951.7,0.104995,0.595959
7485.33,0.146304,0.60554
32932.3,0.115468,0.569035
32904.3,0.105853,0.582193
8839.67,0.152891,0.598816
11128.3,0.151774,0.574719
10289.3,0.14162,0.575126
19991.3,0.103724,0.609998
22705.3,0.134355,0.584297
6791,0.196356,0.591224
15375.7,0.106775,0.55668
9677.67,0.135337,0.577446
43722.7,0.0942317,0.594093
67999.7,0.0893812,0.584022
51825,0.0951781,0.595215
26260,0.0868447,0.579779
6648.67,0.152142,0.58528
8937,0.136507,0.586998
16792.7,0.124111,0.58599
12898.3,0.115291,0.58943
19596,0.108403,0.611043
39575.3,0.104251,0.585407
5893.33,0.153824,0.608767
11310.3,0.128011,0.612154
48794.7,0.0946217,0.592859
9039,0.124362,0.57451
7119.33,0.149897,0.553797
11006.3,0.113121,0.605712
19599.3,0.096817,0.610208
11911.7,0.128696,0.602463
17943.7,0.11024,0.589753
8957.67,0.154643,0.609794
40151,0.101435,0.575079
11578.3,0.109492,0.576911
7914,0.16292,0.609679
7278,0.151559,0.60305
18774,0.101889,0.602748
26145.3,0.0981776,0.583648
25013.3,0.115985,0.602225
12857,0.13295,0.619662
58259,0.0995064,0.580597
7029.67,0.13033,0.582863
18582.7,0.113289,0.56759
7685.33,0.14326,0.613073
9246.33,0.1263,0.638704
10691.7,0.116675,0.594419
5750.67,0.145798,0.625029
8335.67,0.143808,0.583437
21952,0.110069,0.586962
13943,0.102494,0.566951
5525,0.187415,0.606335
12238.3,0.117451,0.589024
11595.3,0.113778,0.5771
6621.33,0.15913,0.623993
13436.7,0.110636,0.578665
7766.67,0.113706,0.580987
101675,0.0982198,0.572909
31616.7,0.0981756,0.572209
8091.33,0.134583,0.583917
24289.3,0.103805,0.590204
6833.67,0.138062,0.616994
32329,0.10318,0.562591
87482,0.103058,0.572735
8150.67,0.132938,0.57435
10857,0.120675,0.577876
7018.67,0.134369,0.663706
10796.7,0.144557,0.583359
11203.7,0.134454,0.574663
14055,0.119233,0.56656
32754.7,0.109739,0.587163
50081,0.10489,0.574809
21916.3,0.0929034,0.577271
54717.7,0.0979568,0.590181
49534,0.104519,0.59117
10387,0.127532,0.59045
8588,0.137637,0.61225
10913.7,0.119147,0.618796
114499,0.0955266,0.576926
5133.67,0.174341,0.583663
6635.33,0.135459,0.564955
70446.7,0.100495,0.580401
11091,0.134108,0.595889
16082.7,0.135712,0.586055
7230.33,0.15797,0.620949
21296.7,0.0974396,0.578087
18805,0.1124,0.58527
21278,0.091957,0.6025
9620,0.109057,0.599168
48909,0.0989658,0.599869
6087.33,0.151219,0.607765
23935.3,0.098944,0.584561
10478,0.15832,0.610231
10000.3,0.109851,0.631646
16420.7,0.136627,0.575941
10129.7,0.129919,0.66501
23106.7,0.112698,0.587464
15978.7,0.121226,0.600071
14734,0.148627,0.598344
7830.67,0.176311,0.588115
16076,0.12262,0.590134
12798,0.137577,0.624082
7213.67,0.143364,0.578531
15054.3,0.111484,0.607843
17317.7,0.118066,0.580698
30944.7,0.0993597,0.582793
11367.3,0.098082,0.562196
18513.7,0.117986,0.620965
21998.3,0.113373,0.614395
18108.3,0.132519,0.59838
8769.67,0.122858,0.612034
8480.33,0.1272,0.610196
8251.33,0.159975,0.564474
7886,0.116791,0.537154
9345.67,0.141512,0.608446
9352.33,0.196994,0.600563
11497.7,0.147125,0.613023
11611,0.13364,0.569374
14574.7,0.127263,0.592215
22514.7,0.121189,0.58399
19917,0.0833132,0.605513
10764.7,0.131583,0.559082
5485.33,0.151256,0.658787
6839.33,0.195798,0.573545
22506,0.104683,0.57007
25734.3,0.10776,0.59736
19028.7,0.114433,0.590495
27212.3,0.093815,0.584686
9122.67,0.15867,0.615317
40347.3,0.0997968,0.583921
5493.67,0.151655,0.552333
15882.7,0.12552,0.594317
67078.7,0.10298,0.593025
21516,0.107006,0.596905
20710.7,0.116679,0.574358
7045.67,0.124769,0.616171
17426.7,0.122715,0.589518
18328,0.108511,0.594118
29931,0.0798737,0.607497
6927,0.18861,0.635773
9558,0.151086,0.590709
13945.7,0.110417,0.577408
8013,0.157409,0.589792
5323.33,0.171103,0.599937
16553,0.101495,0.600375
65683.3,0.084631,0.57967
10991,0.11093,0.616231
28410.3,0.110544,0.59889
31130.3,0.110188,0.583247
21866.3,0.091431,0.5726
13248,0.135442,0.578125
14765.3,0.120107,0.589195
20951.7,0.0994315,0.616387
64324.3,0.0899429,0.60168
18546.7,0.10769,0.600018
6504.67,0.143865,0.593933
10848.7,0.131467,0.604621
23324,0.116685,0.632396
6035.33,0.196012,0.616646
10222.7,0.101706,0.55703
7789.33,0.1137,0.591407
21007.3,0.0939693,0.601346
12282.7,0.112999,0.570587
23028.7,0.117021,0.599615
88463,0.103102,0.586087
18652,0.121691,0.592108
26466,0.0882205,0.571337
11720.3,0.151987,0.587668
6538.33,0.163849,0.584808
34317.3,0.112904,0.589692
7792.67,0.127465,0.587518
44778.7,0.0999538,0.594018
19786,0.10563,0.592237
15434.3,0.112598,0.591387
5542.67,0.17772,0.585158
9330.33,0.123304,0.584616
7809,0.153915,0.600461
15210,0.097843,0.616502
25707.7,0.107303,0.579334
5544.67,0.183064,0.575748
7983,0.140931,0.594639
13074.3,0.101022,0.583178
8690.33,0.1168,0.565763
47687.7,0.0996276,0.608655
20073.3,0.111203,0.597094
8480.33,0.120147,0.603357
27376,0.0895218,0.562281
10325.3,0.121612,0.581063
18353.3,0.0926958,0.597312
9266.33,0.150298,0.613799
5268.67,0.185817,0.604391
39297,0.100701,0.59002
19526,0.0875779,0.604271
7218.33,0.151002,0.586654
11636.7,0.127902,0.572186
8820.67,0.13758,0.609289
14138.7,0.10682,0.595907
16179.3,0.111608,0.589806
5829.67,0.149165,0.625136
11984.3,0.126016,0.633049
9098,0.142576,0.595406
5247.67,0.202823,0.601474
10801.7,0.128215,0.632433
70731,0.105787,0.577144
7306,0.14728,0.629893
54175.3,0.0926048,0.577766
21509.3,0.104506,0.560485
19075,0.107633,0.598113
5668,0.174759,0.594213
16233,0.101016,0.588369
99876.3,0.0989853,0.575308
6856,0.135084,0.594224
11581.3,0.138048,0.618812
30632,0.0975589,0.577468
48164.3,0.0936996,0.576208
6691.33,0.14754,0.583989
30201.3,0.0928045,0.596254
9406,0.138367,0.603764
8855.67,0.129515,0.647307
9377.67,0.153913,0.570007
11478,0.124104,0.563339
10328.7,0.120031,0.576002
12271,0.116334,0.630103
26252.3,0.102102,0.602219
13473.3,0.131158,0.605987
17239,0.12531,0.585997
17477,0.107846,0.628826
13776.7,0.116701,0.583474
10582,0.130241,0.566434
12495.7,0.119063,0.630885
